"request_timestamp","elb_name","request_ip","request_port","backend_ip","backend_port","request_processing_time","backend_processing_time","client_response_time","elb_response_code","backend_response_code","received_bytes","sent_bytes","request_verb","url","protocol","user_agent","ssl_cipher","ssl_protocol"
"2015-01-04T00:01:25.099157Z","elb_demo_005","247.110.163.201","7333","172.43.110.135","8888","8.06E-4","0.001673","0.001453","200","200","0","3250","GET","http://www.example.com/jobs/664","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","-","-"
"2015-01-04T00:01:25.758364Z","elb_demo_007","249.127.139.39","18979","172.36.124.216","80","3.61E-4","0.001098","0.001894","200","200","0","1958","GET","http://www.example.com/images/273","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","-","-"
"2015-01-04T00:01:26.472336Z","elb_demo_002","248.179.141.95","20513","172.32.219.102","8888","0.001297","2.55E-4","9.49E-4","200","200","0","3717","GET","https://www.example.com/jobs/477","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:27.382943Z","elb_demo_008","248.114.61.32","18809","172.55.89.170","80","0.00173","0.001905","1.85E-4","200","200","0","4833","GET","https://www.example.com/images/62","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:27.905090Z","elb_demo_009","243.48.158.151","31344","172.32.229.125","8888","2.53E-4","6.24E-4","4.79E-4","200","200","0","1191","GET","https://www.example.com/articles/340","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:28.151905Z","elb_demo_004","247.178.37.49","18541","172.49.161.77","8888","0.001471","1.49E-4","0.001","200","200","0","3021","GET","https://www.example.com/images/791","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:28.475226Z","elb_demo_009","241.171.62.224","32711","172.55.34.107","8888","4.41E-4","5.81E-4","3.82E-4","200","200","0","90","GET","http://www.example.com/images/328","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","-","-"
"2015-01-04T00:01:28.786232Z","elb_demo_009","253.238.107.240","4090","172.36.111.248","80","0.001509","3.13E-4","2.13E-4","404","404","0","4537","GET","https://www.example.com/articles/464","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:29.233310Z","elb_demo_004","247.40.169.183","30565","172.36.174.186","443","0.001146","0.001118","7.05E-4","200","200","0","2818","GET","http://www.example.com/images/637","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","-","-"
"2015-01-04T00:01:29.803392Z","elb_demo_003","245.50.39.31","25333","172.44.235.249","443","0.001271","0.001878","9.68E-4","200","200","0","16","GET","http://www.example.com/images/264","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","-","-"
"2015-01-04T00:01:29.986687Z","elb_demo_009","245.213.186.77","21034","172.47.204.228","80","3.53E-4","5.83E-4","0.001933","200","200","0","2692","GET","https://www.example.com/jobs/640","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:30.742345Z","elb_demo_007","249.245.119.59","5301","172.37.76.123","443","6.94E-4","1.31E-4","0.001646","200","200","0","855","GET","http://www.example.com/images/575","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","-","-"
"2015-01-04T00:01:30.952389Z","elb_demo_006","241.227.77.61","29761","172.33.215.39","443","0.001673","7.7E-4","4.45E-4","404","404","0","3517","GET","http://www.example.com/images/189","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9""","-","-"
"2015-01-04T00:01:30.982316Z","elb_demo_002","249.135.182.227","2723","172.46.156.85","8888","0.001778","5.48E-4","8.94E-4","200","200","0","330","GET","http://www.example.com/images/749","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50""","-","-"
"2015-01-04T00:01:31.051544Z","elb_demo_004","251.155.183.101","32052","172.55.94.65","8888","0.001047","0.001958","8.65E-4","200","200","0","643","GET","https://www.example.com/jobs/639","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:31.225796Z","elb_demo_002","251.158.155.187","20562","172.40.234.105","443","0.001478","0.001875","0.001528","200","200","0","1432","GET","http://www.example.com/jobs/167","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9""","-","-"
"2015-01-04T00:01:32.741404Z","elb_demo_002","244.104.44.40","4532","172.47.74.178","80","0.001501","0.001888","5.02E-4","200","200","0","4781","GET","http://www.example.com/jobs/101","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","-","-"
"2015-01-04T00:01:32.974529Z","elb_demo_004","241.144.99.206","31396","172.49.115.179","8888","0.001363","0.001074","6.47E-4","200","200","0","581","GET","http://www.example.com/articles/860","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","-","-"
"2015-01-04T00:01:33.290960Z","elb_demo_003","248.101.182.205","5593","172.44.92.136","8888","4.24E-4","9.29E-4","5.53E-4","200","200","0","2540","GET","http://www.example.com/jobs/701","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","-","-"
"2015-01-04T00:01:33.815826Z","elb_demo_009","251.199.106.85","3823","172.31.176.168","8888","1.71E-4","1.0E-4","6.59E-4","200","200","0","4370","GET","https://www.example.com/jobs/172","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:33.980065Z","elb_demo_002","240.70.30.204","4722","172.39.212.244","8888","1.29E-4","0.00114","0.001679","200","200","0","610","GET","https://www.example.com/articles/990","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:34.882449Z","elb_demo_003","245.197.105.38","5064","172.45.63.150","80","0.001927","3.77E-4","0.001957","200","200","0","764","GET","https://www.example.com/jobs/156","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:35.185484Z","elb_demo_005","249.169.112.138","31817","172.43.164.230","8888","2.78E-4","0.001492","0.001484","200","200","0","792","GET","https://www.example.com/articles/20","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:36.569597Z","elb_demo_002","249.195.34.172","3296","172.44.113.211","8888","0.00165","9.92E-4","0.001345","200","200","0","3081","GET","http://www.example.com/jobs/61","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50""","-","-"
"2015-01-04T00:01:37.320243Z","elb_demo_008","250.58.45.239","21470","172.39.109.95","443","9.88E-4","0.001136","0.001292","200","200","0","2365","GET","http://www.example.com/articles/727","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","-","-"
"2015-01-04T00:01:38.083116Z","elb_demo_005","247.167.227.150","28254","172.50.183.122","443","0.001321","9.18E-4","0.001476","200","200","0","4781","GET","https://www.example.com/jobs/110","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:38.176269Z","elb_demo_009","246.40.75.77","27825","172.43.90.119","8888","0.001181","0.001571","4.17E-4","200","200","0","835","GET","https://www.example.com/articles/83","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:38.267134Z","elb_demo_002","250.152.109.52","1517","172.31.54.214","8888","8.68E-4","1.49E-4","2.73E-4","200","200","0","1763","GET","https://www.example.com/articles/786","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:38.524751Z","elb_demo_008","253.100.222.162","18604","172.47.232.177","8888","6.49E-4","0.001758","7.94E-4","200","200","0","168","GET","http://www.example.com/jobs/808","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","-","-"
"2015-01-04T00:01:39.536151Z","elb_demo_007","250.112.228.92","25346","172.47.189.146","8888","0.001708","7.21E-4","4.97E-4","302","302","0","592","GET","http://www.example.com/jobs/186","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50""","-","-"
"2015-01-04T00:01:39.698097Z","elb_demo_004","250.250.133.124","24954","172.44.186.32","8888","0.001861","4.72E-4","3.1E-4","200","200","0","3570","GET","http://www.example.com/jobs/764","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","-","-"
"2015-01-04T00:01:40.256307Z","elb_demo_004","248.175.152.148","6356","172.36.115.74","8888","0.001096","0.001363","0.001958","200","200","0","696","GET","http://www.example.com/articles/750","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","-","-"
"2015-01-04T00:01:40.388008Z","elb_demo_001","243.130.103.216","17893","172.39.186.199","443","2.33E-4","6.88E-4","7.46E-4","200","200","0","1920","GET","http://www.example.com/images/493","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","-","-"
"2015-01-04T00:01:41.911422Z","elb_demo_004","252.78.50.178","20708","172.55.88.43","443","0.001444","1.25E-4","0.001045","200","200","0","4383","GET","http://www.example.com/articles/160","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","-","-"
"2015-01-04T00:01:42.196138Z","elb_demo_009","243.65.183.116","10712","172.32.141.44","8888","1.27E-4","0.001593","0.001718","200","200","0","3362","GET","https://www.example.com/images/263","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:42.622784Z","elb_demo_001","242.136.49.32","23459","172.33.117.132","80","3.6E-4","2.96E-4","0.001681","200","200","0","1270","GET","https://www.example.com/articles/490","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:42.730296Z","elb_demo_008","244.245.208.101","25885","172.44.140.242","8888","0.001739","8.95E-4","5.24E-4","200","200","0","1168","GET","https://www.example.com/jobs/17","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:43.465256Z","elb_demo_006","249.148.178.109","5301","172.52.194.65","443","0.001222","4.84E-4","1.04E-4","200","200","0","1723","GET","http://www.example.com/images/208","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9""","-","-"
"2015-01-04T00:01:43.715994Z","elb_demo_003","250.238.58.114","27534","172.41.203.236","443","2.84E-4","0.001527","3.29E-4","200","200","0","1068","GET","http://www.example.com/jobs/921","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","-","-"
"2015-01-04T00:01:43.719998Z","elb_demo_004","246.246.96.85","23372","172.51.174.153","443","0.001904","0.00135","5.65E-4","200","200","0","3392","GET","http://www.example.com/articles/711","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","-","-"
"2015-01-04T00:01:43.737334Z","elb_demo_002","252.52.126.86","28011","172.48.43.138","8888","0.001482","6.18E-4","9.93E-4","200","200","0","4097","GET","https://www.example.com/jobs/619","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:44.137987Z","elb_demo_001","243.178.39.161","4326","172.31.60.220","8888","1.74E-4","0.001609","2.12E-4","200","200","0","3105","GET","https://www.example.com/images/307","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:44.670102Z","elb_demo_005","250.37.98.64","19162","172.41.185.164","80","9.15E-4","1.1E-4","9.68E-4","200","200","0","4564","GET","http://www.example.com/articles/192","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","-","-"
"2015-01-04T00:01:44.695349Z","elb_demo_008","243.84.159.177","23920","172.35.208.213","443","9.63E-4","4.49E-4","8.88E-4","200","200","0","1747","GET","https://www.example.com/images/696","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:44.983597Z","elb_demo_005","242.60.173.35","14831","172.45.110.84","443","2.8E-4","1.96E-4","0.001002","200","200","0","840","GET","http://www.example.com/jobs/533","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","-","-"
"2015-01-04T00:01:45.595980Z","elb_demo_001","240.137.246.39","22043","172.48.210.63","8888","0.001671","0.001309","3.53E-4","200","200","0","3571","GET","https://www.example.com/images/458","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:45.640068Z","elb_demo_008","249.200.197.30","21863","172.38.97.56","8888","3.35E-4","3.79E-4","1.15E-4","200","200","0","2145","GET","https://www.example.com/articles/18","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:45.849534Z","elb_demo_006","247.231.249.130","28674","172.47.239.225","443","5.69E-4","3.85E-4","6.63E-4","200","200","0","759","GET","http://www.example.com/articles/219","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","-","-"
"2015-01-04T00:01:46.196820Z","elb_demo_005","245.140.248.172","10529","172.54.229.45","80","0.001615","0.001553","0.00137","200","200","0","3569","GET","https://www.example.com/articles/957","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:46.649731Z","elb_demo_001","252.46.102.180","30876","172.37.75.124","443","4.72E-4","0.001475","7.34E-4","200","200","0","1588","GET","https://www.example.com/images/785","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:48.172828Z","elb_demo_003","240.30.163.213","10592","172.31.98.109","443","4.47E-4","0.001872","9.81E-4","200","200","0","2509","GET","http://www.example.com/images/358","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50""","-","-"
"2015-01-04T00:01:48.213222Z","elb_demo_001","247.85.207.137","31343","172.45.240.151","8888","0.001055","0.001175","0.001955","200","200","0","756","GET","http://www.example.com/articles/832","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","-","-"
"2015-01-04T00:01:48.733254Z","elb_demo_008","248.71.247.202","32670","172.50.222.218","443","3.99E-4","0.00144","8.47E-4","200","200","0","4906","GET","http://www.example.com/articles/26","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","-","-"
"2015-01-04T00:01:49.302287Z","elb_demo_008","241.105.65.154","17431","172.48.204.187","8888","8.08E-4","6.85E-4","1.4E-4","200","200","0","2385","GET","https://www.example.com/articles/660","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:49.460040Z","elb_demo_002","248.189.140.49","3022","172.41.135.190","80","2.29E-4","0.001872","0.001983","200","200","0","807","GET","https://www.example.com/articles/445","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:49.714357Z","elb_demo_009","246.152.162.246","23991","172.42.110.143","80","0.001277","0.001719","9.82E-4","200","200","0","1634","GET","http://www.example.com/jobs/578","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","-","-"
"2015-01-04T00:01:50.117852Z","elb_demo_003","251.93.86.117","4835","172.32.80.149","80","7.91E-4","0.00166","4.46E-4","200","200","0","4349","GET","http://www.example.com/articles/992","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","-","-"
"2015-01-04T00:01:50.643287Z","elb_demo_001","249.103.96.65","24683","172.53.43.73","443","0.001259","9.02E-4","0.001885","200","200","0","196","GET","http://www.example.com/images/600","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9""","-","-"
"2015-01-04T00:01:51.427131Z","elb_demo_002","240.245.102.122","25005","172.34.106.84","8888","0.001099","3.75E-4","0.001528","200","200","0","2906","GET","https://www.example.com/articles/135","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:51.599334Z","elb_demo_001","252.61.88.51","11343","172.52.227.34","443","0.001996","3.65E-4","0.001449","200","200","0","1694","GET","https://www.example.com/images/665","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:51.709218Z","elb_demo_005","248.202.88.98","29721","172.45.189.223","80","2.3E-4","5.61E-4","0.001701","302","302","0","4828","GET","http://www.example.com/images/478","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","-","-"
"2015-01-04T00:01:52.041008Z","elb_demo_005","241.74.72.38","28103","172.51.217.240","443","0.001255","3.77E-4","0.001296","200","200","0","1063","GET","http://www.example.com/articles/987","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","-","-"
"2015-01-04T00:01:52.187900Z","elb_demo_005","253.122.131.51","11151","172.55.219.142","80","5.92E-4","0.001565","5.95E-4","200","200","0","3917","GET","http://www.example.com/images/997","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","-","-"
"2015-01-04T00:01:52.553956Z","elb_demo_002","252.70.106.125","5085","172.50.79.243","8888","9.45E-4","4.84E-4","3.21E-4","200","200","0","1762","GET","http://www.example.com/articles/643","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9""","-","-"
"2015-01-04T00:01:52.829387Z","elb_demo_009","247.155.100.192","13183","172.50.219.72","80","0.001432","0.001608","0.001942","200","200","0","83","GET","http://www.example.com/jobs/219","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","-","-"
"2015-01-04T00:01:53.610342Z","elb_demo_003","249.239.158.201","24200","172.52.127.103","443","0.001979","7.79E-4","0.001097","200","200","0","4595","GET","https://www.example.com/jobs/874","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:55.813765Z","elb_demo_005","251.68.64.101","29438","172.47.93.147","8888","3.1E-4","4.65E-4","2.46E-4","200","200","0","2691","GET","https://www.example.com/jobs/246","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:56.142760Z","elb_demo_006","242.238.82.156","9947","172.52.35.50","80","0.001271","0.001844","8.22E-4","200","200","0","1044","GET","http://www.example.com/articles/380","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","-","-"
"2015-01-04T00:01:57.638263Z","elb_demo_006","252.101.177.94","10935","172.34.153.197","80","0.001476","0.001479","0.001275","200","200","0","3503","GET","http://www.example.com/images/42","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","-","-"
"2015-01-04T00:01:57.860212Z","elb_demo_004","245.84.83.229","2450","172.55.95.203","8888","6.67E-4","0.001583","1.18E-4","200","200","0","1804","GET","http://www.example.com/jobs/998","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9""","-","-"
"2015-01-04T00:01:58.483335Z","elb_demo_003","242.239.224.84","5577","172.35.110.140","80","0.001947","3.62E-4","2.62E-4","200","200","0","4113","GET","https://www.example.com/images/839","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:58.495497Z","elb_demo_005","244.244.188.67","20680","172.47.234.116","80","0.001292","7.22E-4","0.001292","200","200","0","4989","GET","https://www.example.com/jobs/159","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:01:59.178005Z","elb_demo_001","245.79.181.162","14086","172.51.122.244","443","2.64E-4","0.001494","0.001891","200","200","0","1792","GET","http://www.example.com/jobs/113","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9""","-","-"
